TIME,DATE,ActStsMach,ActTimCyc,ActTimFill[1],ActTimPlst[1],ActStrCsh[1],ActStrPlst[1],ActPrsMachSpecMax,ActCntCyc,@ActCntCycGood,ActCntCycRej,"ActTmpBrlZn[1,1]","ActTmpBrlZn[1,3]","ActTmpBrlZn[1,4]","ActTmpBrlZn[1,5]","ActTmpBrlZn[1,8]",@Set_SB_Nozzle1Temperature,@Set_SB_Barrel1Temperature,@Set_SB_Barrel2Temperature,@Set_SB_Barrel3Temperature,@Set_SB_FeedThroatTemperature,@Set_SB_UpperLimitOfNozzle1Temperature,@Set_SB_UpperLimitOfBarrel1Temperature,@Set_SB_UpperLimitOfBarrel2Temperature,@Set_SB_UpperLimitOfBarrel3Temperature,@Set_SB_UpperLimitOfFeedThroatTemperature,@Set_SB_LowerLimitOfNozzle1Temperature,@Set_SB_LowerLimitOfBarrel1Temperature,@Set_SB_LowerLimitOfBarrel2Temperature,@Set_SB_LowerLimitOfBarrel3Temperature,@Set_SB_LowerLimitOfFeedThroatTemperature,@ActExtStartPos,SetRecMld,@ActExtTorque6,@ActConsumpPower,@ActInjPeakTime,@ActInjPeakPos,@ActCntCycNoReset,ActPrsXfrSpec[1],@ActContainerGood,@ActInjStartPrs,@ActFlowPeak,@ActBackFlow,@ActLockUpTime,@ActScrewRev,@ActClampOpenTime,@ActEjectTime,@ActPackEndPrs,@ActPackEndPos,@ActResidenceTime,ActStrXfr[1],ActStrCsh[1]
20:15:33,20200821,0A000,12.1,0.335,2.47,4.9,48,87.9,294114,293986,128,220,220.1,219.4,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.07,22.5,0.337,7.71,3888082,87.6,0,-0.4,3.43,2.18,0.25,0.22,4.84,1.29,57.5,4.9,7.98,8,4.9
20:15:44,20200821,0A000,12.1,0.335,2.45,4.89,48,87.9,294115,293987,128,220,220.1,219.3,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.24,22.7,0.337,7.74,3888083,87.6,0,-0.5,3.5,2.22,0.26,0.21,4.84,1.28,57.5,4.89,7.99,8,4.89
20:15:59,20200821,0A000,12.1,0.335,2.49,4.86,48,87.7,294116,293988,128,220,220,219.3,219.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,20.2,22.7,0.337,7.71,3888084,87.4,0,-0.5,3.5,2.3,0.25,0.22,4.83,1.28,57.6,4.86,7.95,8,4.86
20:16:09,20200821,0A000,12.08,0.335,2.47,4.87,48,87.9,294117,293989,128,220,220,219.3,219,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.86,22.2,0.337,7.74,3888085,87.6,0,-0.5,3.43,2.22,0.26,0.22,4.81,1.28,57.6,4.87,7.97,8,4.87
20:16:19,20200821,0A000,12.09,0.335,2.47,4.87,48,87.8,294118,293990,128,220,220,219.4,219,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.9,21.2,0.337,7.74,3888086,87.5,0,-0.4,3.39,2.18,0.25,0.22,4.83,1.28,57.6,4.87,7.94,8,4.87
20:16:35,20200821,0A000,12.1,0.335,2.49,4.85,48,87.7,294119,293991,128,220,219.9,219.5,219,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.99,20.9,0.337,7.74,3888087,87.4,0,-0.5,3.31,2.18,0.25,0.22,4.84,1.28,57.5,4.85,7.95,8,4.85
20:16:45,20200821,0A000,12.09,0.335,2.5,4.92,48,87.7,294120,293992,128,220,219.9,219.6,219,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.82,20.7,0.337,7.74,3888088,87.5,0,-0.4,3.58,2.22,0.25,0.22,4.83,1.28,57.5,4.92,7.94,8,4.92
20:16:55,20200821,0A000,12.1,0.335,2.48,4.88,48,87.8,294121,293993,128,220,219.9,219.7,219.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.11,19.9,0.337,7.74,3888089,87.5,0,-0.5,3.43,2.22,0.25,0.22,4.84,1.29,57.5,4.88,7.95,8,4.88
20:17:10,20200821,0A000,12.1,0.335,2.47,4.84,48,87.7,294122,293994,128,220,219.9,219.9,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.9,19,0.337,7.74,3888090,87.4,0,-0.4,3.2,2.15,0.26,0.22,4.84,1.29,57.5,4.84,7.97,8,4.84
20:17:20,20200821,0A000,12.08,0.335,2.5,4.89,48,87.8,294123,293995,128,220,219.9,220.1,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,20.03,17.6,0.337,7.74,3888091,87.5,0,-0.4,3.5,2.18,0.25,0.22,4.82,1.28,57.5,4.89,7.94,8,4.89
20:17:31,20200821,0A000,12.12,0.335,2.49,4.92,48,87.9,294124,293996,128,219.9,219.9,220.3,219.6,44.9,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.03,16.2,0.337,7.74,3888092,87.6,0,-0.5,3.47,2.22,0.25,0.22,4.85,1.28,57.6,4.92,7.95,8,4.92
20:17:46,20200821,0A000,12.1,0.335,2.49,4.93,48,87.8,294125,293997,128,220,219.9,220.5,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.99,15.4,0.337,7.74,3888093,87.4,0,-0.4,3.5,2.22,0.25,0.22,4.84,1.28,57.5,4.93,7.97,8,4.93
20:17:56,20200821,0A000,12.1,0.335,2.48,4.87,48,87.8,294126,293998,128,220,219.9,220.7,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.03,15,0.337,7.74,3888094,87.5,0,-0.5,3.47,2.07,0.25,0.22,4.83,1.28,57.5,4.87,7.97,8,4.87
20:18:11,20200821,0A000,12.11,0.335,2.49,4.91,48,87.9,294127,293999,128,220,219.9,220.8,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.86,14.4,0.337,7.74,3888095,87.5,0,-0.5,3.39,2.18,0.25,0.22,4.84,1.28,57.5,4.91,7.94,8,4.91
20:18:22,20200821,0A000,12.08,0.335,2.49,4.89,48,87.9,294128,294000,128,220.1,219.9,220.9,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.74,14.1,0.337,7.74,3888096,87.5,0,-0.5,3.39,2.15,0.25,0.22,4.82,1.28,57.6,4.89,7.96,8,4.89
20:18:32,20200821,0A000,12.09,0.335,2.47,4.91,48,87.9,294129,294001,128,220,219.9,221,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,20.07,14,0.337,7.74,3888097,87.5,0,-0.4,3.31,2.15,0.25,0.22,4.83,1.28,57.5,4.91,7.94,8,4.91
20:18:47,20200821,0A000,12.11,0.335,2.48,4.9,48,87.8,294130,294002,128,220,220,221,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.99,13.9,0.337,7.74,3888098,87.4,0,-0.5,3.39,2.15,0.25,0.22,4.86,1.29,57.5,4.9,7.94,8,4.9
20:18:57,20200821,0A000,12.11,0.335,2.48,4.92,48,87.7,294131,294003,128,220,220.1,220.9,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,14.6,0.337,7.74,3888099,87.4,0,-0.4,3.47,2.22,0.25,0.22,4.85,1.28,57.5,4.92,7.98,8,4.92
20:19:13,20200821,0A000,12.09,0.335,2.46,4.89,48,87.8,294132,294004,128,220,220.1,220.9,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.78,15,0.337,7.74,3888100,87.5,0,-0.5,3.39,2.15,0.26,0.22,4.82,1.28,57.5,4.89,8,8,4.89
20:19:23,20200821,0A000,12.1,0.335,2.46,4.83,48,87.7,294133,294005,128,220,220.1,220.8,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.9,15.3,0.337,7.74,3888101,87.3,0,-0.4,3.43,2.26,0.25,0.22,4.84,1.28,57.6,4.83,7.96,8,4.83
20:19:33,20200821,0A000,12.09,0.335,2.49,4.88,48,87.7,294134,294006,128,220,220.1,220.7,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.78,16.7,0.337,7.74,3888102,87.3,0,-0.4,3.35,2.18,0.25,0.22,4.84,1.29,57.5,4.88,7.94,8,4.88
20:19:48,20200821,0A000,12.11,0.335,2.51,4.91,48,87.8,294135,294007,128,220.1,220.1,220.5,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.57,18.3,0.337,7.74,3888103,87.5,0,-0.5,3.39,2.15,0.25,0.22,4.85,1.28,57.5,4.91,7.93,8,4.91
20:19:58,20200821,0A000,12.1,0.335,2.47,4.87,48,87.7,294136,294008,128,220.1,220.1,220.3,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.48,19.6,0.337,7.74,3888104,87.3,0,-0.4,3.24,2.11,0.25,0.22,4.84,1.28,57.5,4.87,7.99,8,4.87
20:20:08,20200821,0A000,12.11,0.335,2.46,4.89,48,87.7,294137,294009,128,220,220.1,220.1,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.32,20.9,0.337,7.74,3888105,87.4,0,-0.4,3.31,2.11,0.25,0.22,4.85,1.28,57.5,4.89,7.99,8,4.89
20:20:24,20200821,0A000,12.11,0.335,2.48,4.89,48,87.8,294138,294010,128,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.94,21.8,0.337,7.74,3888106,87.4,0,-0.5,3.47,2.18,0.25,0.22,4.85,1.29,57.5,4.89,7.97,8,4.89
20:20:34,20200821,0A000,12.1,0.335,2.48,4.91,48,87.8,294139,294011,128,220,220.1,219.8,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.86,21.7,0.337,7.74,3888107,87.5,0,-0.5,3.43,2.18,0.26,0.22,4.83,1.29,57.5,4.91,7.96,8,4.91
20:20:44,20200821,0A000,12.11,0.335,2.48,4.82,48,87.6,294140,294012,128,219.9,220.1,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.99,21.8,0.337,7.74,3888108,87.2,0,-0.5,3.39,2.26,0.25,0.22,4.85,1.28,57.5,4.82,7.95,8,4.82
20:20:59,20200821,0A000,12.09,0.335,2.49,4.87,48,87.9,294141,294013,128,219.9,220.1,219.6,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.82,21.9,0.337,7.74,3888109,87.5,0,-0.4,3.43,2.15,0.25,0.22,4.83,1.28,57.5,4.87,7.96,8,4.87
20:21:10,20200821,0A000,12.1,0.335,2.49,4.91,48,87.7,294142,294014,128,220,220.1,219.6,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.69,21,0.337,7.74,3888110,87.4,0,-0.5,3.35,2.18,0.25,0.22,4.83,1.28,57.5,4.91,7.94,8,4.91
20:21:25,20200821,0A000,12.11,0.335,2.49,4.92,48,87.8,294143,294015,128,220,220.1,219.6,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.61,20.8,0.337,7.74,3888111,87.4,0,-0.4,3.24,2.07,0.25,0.22,4.85,1.28,57.5,4.92,7.94,8,4.92
20:21:35,20200821,0A000,12.1,0.335,2.47,4.89,48,87.8,294144,294016,128,220,220,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.07,19.3,0.337,7.74,3888112,87.4,0,-0.5,3.39,2.15,0.25,0.22,4.83,1.28,57.5,4.89,7.98,8,4.89
20:21:46,20200821,0A000,12.09,0.335,2.47,4.86,48,87.8,294145,294017,128,220,220,219.8,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.74,18.9,0.337,7.74,3888113,87.5,0,-0.5,3.24,2.07,0.25,0.22,4.83,1.28,57.5,4.86,7.96,8,4.86
20:22:01,20200821,0A000,12.12,0.335,2.49,4.9,48,87.7,294146,294018,128,220,219.9,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,20.11,18.5,0.337,7.74,3888114,87.4,0,-0.5,3.39,2.22,0.26,0.22,4.85,1.28,57.6,4.9,7.94,8,4.9
20:22:11,20200821,0A000,12.09,0.335,2.49,4.9,48,87.8,294147,294019,128,220,219.9,220.1,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.03,17.2,0.337,7.74,3888115,87.4,0,-0.4,3.47,2.15,0.25,0.22,4.84,1.28,57.5,4.9,7.95,8,4.9
20:22:26,20200821,0A000,12.11,0.335,2.51,4.92,48,87.8,294148,294020,128,220,219.9,220.2,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,16,0.337,7.74,3888116,87.5,0,-0.4,3.35,2.22,0.25,0.22,4.85,1.28,57.5,4.92,7.93,8,4.92
20:22:37,20200821,0A000,12.09,0.335,2.49,4.94,48,87.9,294149,294021,128,220,219.9,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.86,15.7,0.337,7.74,3888117,87.6,0,-0.5,3.39,2.11,0.25,0.22,4.83,1.28,57.5,4.94,7.96,8,4.94
20:22:47,20200821,0A000,12.11,0.335,2.47,4.91,48,87.9,294150,294022,128,220,219.9,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.11,14.9,0.337,7.74,3888118,87.6,0,-0.5,3.47,2.15,0.25,0.22,4.85,1.28,57.5,4.91,7.97,8,4.91
20:23:02,20200821,0A000,12.08,0.335,2.48,4.9,48,87.7,294151,294023,128,220,219.9,220.5,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.99,14.5,0.337,7.74,3888119,87.4,0,-0.5,3.39,2.22,0.25,0.22,4.82,1.28,57.5,4.9,7.97,8,4.9
20:23:12,20200821,0A000,12.09,0.335,2.49,4.9,48,87.6,294152,294024,128,220,219.9,220.6,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.44,14.8,0.337,7.74,3888120,87.2,0,-0.4,3.35,2.15,0.25,0.22,4.83,1.28,57.5,4.9,7.93,8,4.9
20:23:27,20200821,0A000,12.08,0.335,2.5,4.93,48,87.8,294153,294025,128,220,219.9,220.6,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.74,14.8,0.337,7.74,3888121,87.4,0,-0.5,3.39,2.11,0.25,0.22,4.82,1.29,57.5,4.93,7.94,8,4.93
20:23:37,20200821,0A000,12.09,0.335,2.48,4.94,48,87.7,294154,294026,128,220,219.9,220.6,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.11,15,0.337,7.74,3888122,87.4,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.94,7.94,8,4.94
20:23:48,20200821,0A000,12.11,0.335,2.46,4.88,48,87.5,294155,294027,128,220,219.9,220.6,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.07,15.5,0.337,7.74,3888123,87.2,0,-0.5,3.43,2.18,0.25,0.22,4.85,1.29,57.5,4.88,7.97,8,4.88
20:24:03,20200821,0A000,12.08,0.335,2.47,4.9,48,87.7,294156,294028,128,220,219.9,220.5,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.86,15.9,0.337,7.74,3888124,87.4,0,-0.5,3.47,2.22,0.25,0.22,4.82,1.28,57.6,4.9,7.98,8,4.9
20:24:13,20200821,0A000,12.09,0.335,2.45,4.84,48,87.7,294157,294029,128,220,220,220.4,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.69,16.2,0.337,7.74,3888125,87.3,0,-0.5,3.39,2.18,0.25,0.22,4.83,1.28,57.6,4.84,7.97,8,4.84
20:24:23,20200821,0A000,12.09,0.335,2.47,4.93,48,87.8,294158,294030,128,220,220,220.3,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.99,17.7,0.337,7.74,3888126,87.4,0,-0.4,3.47,2.22,0.25,0.22,4.83,1.28,57.5,4.93,7.96,8,4.93
20:24:38,20200821,0A000,12.09,0.335,2.48,4.94,48,87.8,294159,294031,128,220,220.1,220.1,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.15,18.6,0.337,7.74,3888127,87.5,0,-0.4,3.47,2.18,0.25,0.22,4.82,1.29,57.6,4.94,7.96,8,4.94
20:24:48,20200821,0A000,12.09,0.335,2.45,4.9,48,87.8,294160,294032,128,220,220.1,220,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.11,19.6,0.337,7.74,3888128,87.6,0,-0.5,3.43,2.18,0.25,0.21,4.84,1.28,57.5,4.9,7.97,8,4.9
20:24:59,20200821,0A000,12.11,0.335,2.47,4.87,48,87.6,294161,294033,128,220,220.1,219.8,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.94,20.2,0.337,7.74,3888129,87.3,0,-0.5,3.43,2.15,0.26,0.22,4.84,1.28,57.5,4.87,7.97,8,4.87
20:25:14,20200821,0A000,12.1,0.335,2.46,4.92,48,87.7,294162,294034,128,220,220.1,219.7,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.9,21,0.337,7.74,3888130,87.3,0,-0.5,3.35,2.11,0.26,0.22,4.84,1.28,57.5,4.92,7.98,8,4.92
20:25:24,20200821,0A000,12.12,0.335,2.47,4.94,48,87.9,294163,294035,128,220,220.1,219.6,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.03,21.7,0.337,7.74,3888131,87.5,0,-0.5,3.47,2.18,0.25,0.22,4.86,1.29,57.5,4.94,7.96,8,4.94
20:25:39,20200821,0A000,12.1,0.335,2.48,4.94,48,87.8,294164,294036,128,220,220.1,219.5,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.03,21.4,0.337,7.71,3888132,87.5,0,-0.5,3.31,2.07,0.25,0.22,4.85,1.29,57.5,4.94,7.97,8,4.94
20:25:49,20200821,0A000,12.11,0.335,2.47,4.92,48,87.8,294165,294037,128,220,220.1,219.4,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,19.99,21.6,0.337,7.74,3888133,87.4,0,-0.5,3.47,2.22,0.25,0.22,4.85,1.28,57.5,4.92,7.99,8,4.92
20:26:04,20200821,0A000,12.1,0.335,2.48,4.93,48,87.9,294166,294038,128,220,220.1,219.4,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.32,21.6,0.337,7.74,3888134,87.5,0,-0.5,3.47,2.15,0.25,0.22,4.84,1.28,57.5,4.93,7.97,8,4.93
20:26:14,20200821,0A000,12.09,0.335,2.5,4.87,48,87.7,294167,294039,128,220,220.1,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.15,21.2,0.337,7.74,3888135,87.4,0,-0.5,3.28,2.07,0.25,0.22,4.83,1.28,57.5,4.87,7.94,8,4.87
20:26:25,20200821,0A000,12.11,0.335,2.5,4.79,48,87.4,294168,294040,128,220,220.1,219.4,219.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.48,21.4,0.337,7.74,3888136,87.1,0,-0.4,3.24,2.11,0.25,0.22,4.84,1.28,57.5,4.79,7.94,8,4.79
20:26:40,20200821,0A000,12.1,0.335,2.51,4.96,48,87.8,294169,294041,128,220,220.1,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.71,L99- NOM,19.48,21.1,0.337,7.74,3888137,87.5,0,-0.5,3.39,2.07,0.25,0.22,4.84,1.28,57.5,4.96,7.95,8,4.96
20:26:50,20200821,0A000,12.1,0.335,2.49,4.84,48,87.5,294170,294042,128,220,220.1,219.5,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.2,20.8,0.337,7.74,3888138,87.2,0,-0.4,3.35,2.18,0.25,0.22,4.84,1.28,57.6,4.84,7.95,8,4.84
20:27:05,20200821,0A000,12.1,0.335,2.48,4.9,48,87.7,294171,294043,128,220,220,219.6,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,20.2,20.2,0.337,7.74,3888139,87.4,0,-0.4,3.39,2.11,0.25,0.22,4.83,1.28,57.5,4.9,7.97,8,4.9
20:27:15,20200821,0A000,12.1,0.335,2.49,4.94,48,87.8,294172,294044,128,220,220,219.8,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.36,18.8,0.337,7.74,3888140,87.4,0,-0.5,3.5,2.18,0.25,0.22,4.83,1.28,57.5,4.94,7.95,8,4.94
20:27:25,20200821,0A000,12.11,0.335,2.48,4.92,48,87.7,294173,294045,128,220.1,219.9,219.9,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.15,18,0.337,7.74,3888141,87.3,0,-0.5,3.39,2.22,0.25,0.22,4.85,1.28,57.6,4.92,7.96,8,4.92
20:27:40,20200821,0A000,12.12,0.335,2.47,4.84,48,87.6,294174,294046,128,220,219.9,220.1,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,20.36,16.9,0.337,7.74,3888142,87.3,0,-0.4,3.43,2.18,0.25,0.22,4.85,1.28,57.5,4.84,7.98,8,4.84
20:27:51,20200821,0A000,12.1,0.335,2.49,4.9,48,87.7,294175,294047,128,220,219.9,220.3,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,20.11,15.7,0.337,7.71,3888143,87.4,0,-0.5,3.43,2.18,0.25,0.22,4.84,1.29,57.5,4.9,7.96,8,4.9
20:28:01,20200821,0A000,12.1,0.335,2.49,4.93,48,87.7,294176,294048,128,220,219.9,220.5,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.94,15,0.337,7.74,3888144,87.4,0,-0.4,3.5,2.26,0.25,8.58,4.85,1.28,57.5,4.93,7.94,8,4.93
20:28:16,20200821,0A000,12.09,0.335,2.48,4.88,48,87.4,294177,294049,128,220,219.9,220.7,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.82,14.7,0.337,7.74,3888145,87.1,0,-0.5,3.31,2.11,0.25,0.22,4.84,1.28,57.5,4.88,7.97,8,4.88
20:28:26,20200821,0A000,12.12,0.335,2.51,4.87,48,87.4,294178,294050,128,220,219.9,220.8,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.65,14.4,0.337,7.74,3888146,87.1,0,-0.5,3.35,2.15,0.25,0.22,4.85,1.28,57.5,4.87,7.92,8,4.87
20:28:36,20200821,0A000,12.1,0.335,2.5,4.9,48,87.5,294179,294051,128,220,219.9,220.8,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.69,14.2,0.337,7.74,3888147,87.2,0,-0.5,3.31,2.15,0.25,0.22,4.85,1.28,57.5,4.9,7.95,8,4.9
20:28:52,20200821,0A000,12.1,0.335,2.5,4.85,48,87.5,294180,294052,128,220,219.9,220.8,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.78,14.7,0.337,7.71,3888148,87.3,0,-0.4,3.28,2.11,0.25,0.22,4.83,1.28,57.5,4.85,7.95,8,4.85
20:29:02,20200821,0A000,12.1,0.335,2.47,4.86,48,87.5,294181,294053,128,220,219.9,220.7,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.74,16.1,0.337,7.74,3888149,87.2,0,-0.4,3.35,2.15,0.25,0.22,4.83,1.29,57.5,4.86,7.96,8,4.86
20:29:17,20200821,0A000,12.1,0.335,2.47,4.9,48,87.6,294182,294054,128,220,220,220.6,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.82,17.5,0.337,7.74,3888150,87.3,0,-0.4,3.31,2.18,0.26,0.22,4.83,1.29,57.5,4.9,7.97,8,4.9
20:29:27,20200821,0A000,12.1,0.335,2.48,4.89,48,87.6,294183,294055,128,220,220,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,18.2,0.337,7.71,3888151,87.3,0,-0.5,3.39,2.11,0.25,0.22,4.84,1.28,57.5,4.89,7.95,8,4.89
20:29:42,20200821,0A000,12.09,0.335,2.47,4.87,48,87.7,294184,294056,128,220,220.1,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.03,19.2,0.337,7.74,3888152,87.3,0,-0.5,3.35,2.15,0.25,0.22,4.82,1.29,57.5,4.87,7.98,8,4.87
20:29:52,20200821,0A000,12.1,0.335,2.48,4.96,48,87.7,294185,294057,128,220,220.1,220.1,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,20.07,20.5,0.337,7.74,3888153,87.3,0,-0.4,3.35,2.15,0.25,0.22,4.84,1.28,57.5,4.96,7.94,8,4.96
20:30:03,20200821,0A000,12.08,0.335,2.45,4.97,48,87.7,294186,294058,128,220,220.1,220,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.24,20.7,0.337,7.74,3888154,87.3,0,-0.4,3.47,2.07,0.25,0.22,4.82,1.28,57.6,4.97,8,8,4.97
20:30:18,20200821,0A000,12.08,0.335,2.47,4.94,48,87.6,294187,294059,128,220,220.1,219.9,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,19.86,20.5,0.337,7.74,3888155,87.3,0,-0.5,3.43,2.18,0.26,0.22,4.81,1.28,57.6,4.94,7.96,8,4.94
20:30:28,20200821,0A000,12.09,0.335,2.47,4.8,48,87.4,294188,294060,128,220,220.1,219.8,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,19.86,21.1,0.337,7.74,3888156,87.1,0,-0.5,3.31,2.18,0.25,0.22,4.83,1.28,57.5,4.8,7.94,8,4.8
20:30:38,20200821,0A000,12.1,0.335,2.49,4.9,48,87.6,294189,294061,128,219.9,220.1,219.8,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.72,L99- NOM,19.78,20.9,0.337,7.74,3888157,87.3,0,-0.4,3.39,2.11,0.25,0.22,4.83,1.28,57.5,4.9,7.94,8,4.9
